country,date,lat,lng,type,purpose,yield
USA,1965 SEP 1,37.037,-116.015,UG-S,WR,2.5
USA,1965 SEP 1,37.023,-116.00897,UG-S,WE,9
USA,1965 SEP 17,37.11103,-116.03461,UG-S,WR,6
USA,1965 OCT 29,51.4381,179.1826,UG-S,VU,80
USA,1965 NOV 12,37.04997,-116.02208,UG-S,WR,7
USA,1965 NOV 23,37.16189,-116.07092,UG-S,WR,0.5
USA,1965 DEC 3,37.16475,-116.05233,UG-S,WR,120
USA,1965 DEC 16,37.14084,-116.06318,UG-S,WR,3
USA,1965 DEC 16,37.0726,-116.0291,UG-S,WR,51
USA,1966 JAN 13,37.11622,-116.02753,UG-S,WR,
USA,1966 JAN 18,37.09169,-116.01869,UG-S,WR,38
USA,1966 JAN 18,37.03733,-116.01843,UG-S,WR,4
USA,1966 JAN 21,37.03172,-116.01575,UG-S,WR,7
USA,1966 JAN 22,37.15721,-116.03869,UG-S,WR,0.15
USA,1966 FEB 3,37.12631,-116.06947,UG-S,WR,3.5
USA,1966 FEB 24,37.27183,-116.43383,UG-S,WR,19
USA,1966 MAR 5,37.1745,-116.20836,UG-T,WE,2
USA,1966 MAR 7,37.03739,-116.02939,UG-S,WR,5
USA,1966 MAR 7,37.035,-116.032,UG-S,SE,
USA,1966 MAR 12,37.14367,-116.05253,UG-S,WR,3
USA,1966 MAR 18,37.00925,-116.00908,UG-S,WR,7
USA,1966 MAR 24,37.11333,-116.03136,UG-S,PR,0.37
USA,1966 APR 1,37.10269,-116.01994,UG-S,WR,
USA,1966 APR 6,37.13953,-116.14086,UG-S,WR,5
USA,1966 APR 7,37.01742,-115.99222,UG-S,WR,6
USA,1966 APR 14,37.24267,-116.43086,UG-S,WR,70
USA,1966 APR 23,37.16054,-116.08287,UG-S,WR,1.4
USA,1966 APR 25,36.88744,-115.94072,UG-S,WE,5
USA,1966 APR 29,37.04367,-116.02249,UG-S,SE,
USA,1966 MAY 4,37.13706,-116.13714,UG-S,WR,20
USA,1966 MAY 5,37.05061,-116.03786,UG-S,WR,12
USA,1966 MAY 6,37.348,-116.32194,UG-S,WR,73
USA,1966 MAY 12,37.13428,-116.07111,UG-S,WR,10
USA,1966 MAY 13,37.08686,-116.03344,UG-S,WR,120
USA,1966 MAY 19,37.11114,-116.05792,UG-S,WR,200
USA,1966 MAY 27,37.17839,-116.09775,UG-S,WE,22
USA,1966 JUN 2,37.2271,-116.0555,UG-S,WE,62
USA,1966 JUN 3,37.0684,-116.0353,UG-S,WR,160
USA,1966 JUN 10,37.05942,-116.03881,UG-S,WR,
USA,1966 JUN 15,37.0097,-116.2024,UG-S,WE,
USA,1966 JUN 15,37.17153,-116.04886,UG-S,WR,200
USA,1966 JUN 25,37.15531,-116.07217,UG-S,PR,25
USA,1966 JUN 30,37.31581,-116.29897,UG-S,WR,365
USA,1966 JUL 28,37.14033,-116.09886,UG-S,PR,1.2
USA,1966 AUG 10,37.16867,-116.04772,UG-S,WR,1
USA,1966 AUG 12,37.04631,-116.02932,UG-S,SE,
USA,1966 SEP 12,36.87694,-115.95061,UG-S,WE,7.8
USA,1966 SEP 23,37.02094,-116.03639,UG-S,WR,
USA,1966 SEP 29,37.16867,-116.04606,UG-S,WR,4
USA,1966 OCT 15,37.04707,-116.01698,UG-S,WR,
USA,1966 NOV 5,37.16994,-116.04722,UG-S,PR,2.3
USA,1966 NOV 11,37.13444,-116.04983,UG-S,WR,5
USA,1966 NOV 18,37.04278,-116.01033,UG-S,WR,7
USA,1966 NOV 22,37.16938,-116.04831,UG-S,SE,
USA,1966 DEC 3,31.1421,-89.5699,UG-S,VU,0.38
USA,1966 DEC 13,37.03479,-116.0068,UG-S,WR,1
USA,1966 DEC 13,36.87725,-115.93789,UG-S,WE,7
USA,1966 DEC 20,37.30206,-116.40831,UG-S,WR,870
USA,1967 JAN 18,37.16512,-116.04655,UG-S,WR,0.15
USA,1967 JAN 19,37.14367,-116.13519,UG-S,WR,39
USA,1967 JAN 20,37.09986,-116.00383,UG-S,WR,41
USA,1967 JAN 26,37.1648,-116.04806,UG-S,WR,0.8
USA,1967 FEB 8,37.16753,-116.04714,UG-S,WR,11
USA,1967 FEB 23,37.01753,-116.01586,UG-S,WR,4
USA,1967 FEB 23,37.12686,-116.06639,UG-S,WR,200
USA,1967 MAR 2,37.16586,-116.04869,UG-S,WR,2.5
USA,1967 MAR 3,37.03948,-116.01019,UG-S,WR,0.6
USA,1967 MAR 10,37.04613,-116.02978,UG-S,SE,
USA,1967 APR 4,37.16198,-116.08223,UG-S,WR,
USA,1967 APR 6,37.13733,-116.13268,UG-S,WR,
USA,1967 APR 7,37.05439,-116.02222,UG-S,WR,1
USA,1967 APR 21,37.01928,-116.03742,UG-S,WR,7
USA,1967 APR 27,37.13878,-116.06319,UG-S,WR,0.8
USA,1967 MAY 10,37.07786,-115.99531,UG-S,WR,22
USA,1967 MAY 20,37.13039,-116.06394,UG-S,WR,250
USA,1967 MAY 23,37.27508,-116.36997,UG-S,WR,155
USA,1967 MAY 26,37.04502,-116.01905,UG-S,SE,
USA,1967 MAY 26,37.24794,-116.48017,UG-S,WR,76
USA,1967 JUN 22,37.12556,-116.02867,UG-S,PR,3.1
USA,1967 JUN 26,37.20211,-116.20783,UG-T,WE,20
USA,1967 JUN 29,37.02856,-116.02261,UG-S,WE,10
USA,1967 JUL 14,37.16525,-116.04493,UG-S,SE,
USA,1967 JUL 27,37.14872,-116.04853,UG-S,WR,22
USA,1967 AUG 4,37.02439,-116.01237,UG-S,WR,1.5
USA,1967 AUG 10,37.15669,-116.04728,UG-S,WR,
USA,1967 AUG 18,37.01217,-116.03647,UG-S,WR,18
USA,1967 AUG 24,37.16273,-116.07416,UG-S,WR,0.8
USA,1967 AUG 31,37.17756,-116.20894,UG-T,WE,20
USA,1967 SEP 7,37.15317,-116.05278,UG-S,WR,22
USA,1967 SEP 15,37.03487,-116.02085,UG-S,WR,
USA,1967 SEP 21,37.166,-116.03842,UG-S,PR,2.2
USA,1967 SEP 27,37.09878,-116.05322,UG-S,WR,160
USA,1967 OCT 18,37.11558,-116.05761,UG-S,WR,160
USA,1967 OCT 25,37.03161,-116.02636,UG-S,WR,9
USA,1967 OCT 25,37.0498,-116.03958,UG-S,WR,
USA,1967 OCT 25,37.15634,-116.04859,UG-S,WR,
USA,1967 NOV 8,37.09181,-116.03581,UG-S,WR,20
USA,1967 DEC 6,37.15927,-116.05295,UG-S,WR,0.2
USA,1967 DEC 10,36.6778,-107.2083,UG-S,PR,29
USA,1967 DEC 15,37.03669,-116.002,UG-S,WR,2
USA,1968 JAN 18,37.14558,-116.06567,UG-S,WE,7.4
USA,1968 JAN 19,37.1564,-116.0539,UG-S,WR,50
USA,1968 JAN 19,38.6343,-116.2153,UG-S,WR,1000
USA,1968 JAN 24,37.04279,-116.01393,UG-S,WR,
USA,1968 JAN 26,37.28086,-116.51444,CR,PR,2.3
USA,1968 JAN 31,37.00102,-116.00915,UG-S,WR,4
USA,1968 FEB 21,37.04163,-116.00195,UG-S,WR,
USA,1968 FEB 21,37.11656,-116.05369,UG-S,WR,200
USA,1968 FEB 29,37.18461,-116.21144,UG-T,WE,20
USA,1968 MAR 5,36.96992,-116.0558,UG-S,WR,
USA,1968 MAR 12,37.0075,-116.36997,CR,PR,1.08
USA,1968 MAR 12,37.00764,-116.37045,CR,PR,1.08
USA,1968 MAR 12,37.00778,-116.37093,CR,PR,1.08
USA,1968 MAR 12,37.00793,-116.37141,CR,PR,1.08
USA,1968 MAR 12,37.00808,-116.37189,CR,PR,1.08
USA,1968 MAR 14,37.04772,-116.01081,UG-S,WR,1.5
USA,1968 MAR 22,37.33261,-116.31067,UG-S,WR,120
USA,1968 MAR 25,36.87172,-115.93114,UG-S,WE,10
USA,1968 APR 4,37.05231,-116.02088,UG-S,WR,
USA,1968 APR 10,37.15439,-116.07886,UG-S,WR,20
USA,1968 APR 10,37.157,-116.083,UG-S,WR,2
USA,1968 APR 18,37.15253,-116.037,UG-S,WR,20
USA,1968 APR 23,37.33772,-116.37558,UG-S,VU,6
USA,1968 APR 26,37.29542,-116.45569,UG-S,WR,1300
USA,1968 MAY 3,37.02854,-116.01988,UG-S,WR,2
USA,1968 MAY 8,37.15733,-116.03492,UG-S,WR,1
USA,1968 MAY 17,37.12006,-116.05883,UG-S,WR,20
USA,1968 MAY 28,37.00863,-115.99539,UG-S,WR,
USA,1968 JUN 5,37.03484,-116.01606,UG-S,WR,1.5
USA,1968 JUN 6,37.167,-116.043,UG-S,WR,
USA,1968 JUN 6,37.165,-116.044,UG-S,WR,
USA,1968 JUN 6,37.165,-116.042,UG-S,WR,
USA,1968 JUN 6,37.167,-116.046,UG-S,WR,
USA,1968 JUN 6,37.167,-116.043,UG-S,WR,
USA,1968 JUN 15,37.26492,-116.31464,UG-S,WR,200
USA,1968 JUN 25,37.04635,-116.03021,UG-S,WR,
USA,1968 JUN 25,37.04158,-115.99235,UG-S,WR,
USA,1968 JUN 28,37.2455,-116.48286,UG-S,WR,58
USA,1968 JUL 17,37.00096,-115.99888,UG-S,WR,1.5
USA,1968 JUL 30,37.13322,-116.08225,UG-S,WR,20
USA,1968 AUG 9,37.16179,-116.07719,UG-S,WR,0.35
USA,1968 AUG 15,37.12373,-116.04822,UG-S,WR,1
USA,1968 AUG 27,36.87722,-115.93108,UG-S,WE,9
USA,1968 AUG 29,37.25033,-116.34689,UG-S,WR,200
USA,1968 SEP 6,37.13606,-116.04717,UG-S,WR,120
USA,1968 SEP 12,37.03178,-116.01164,UG-S,WR,20
USA,1968 SEP 17,37.11986,-116.12747,UG-S,PR,31
USA,1968 SEP 24,37.2048,-116.2064,UG-T,WE,20
USA,1968 OCT 3,37.04653,-116.02974,UG-S,SE,
USA,1968 OCT 3,37.02592,-115.99283,UG-S,WR,3
USA,1968 OCT 10,37.13331,-116.04231,UG-S,WR,1
USA,1968 OCT 29,37.11326,-116.04093,UG-S,WR,0.25
USA,1968 OCT 31,37.04703,-116.02947,UG-S,SE,1
USA,1968 OCT 31,37.04703,-116.02947,UG-S,SE,
USA,1968 OCT 31,37.01709,-116.03573,UG-S,WR,7
USA,1968 NOV 4,37.13048,-116.08651,6UG-S,WR,22
USA,1968 NOV 4,37.13,-116.087,UG-S,WR,
USA,1968 NOV 4,37.13,-116.087,UG-S,WR,
USA,1968 NOV 15,37.04766,-115.99984,UG-S,WR,1
USA,1968 NOV 15,37.02614,-116.03325,UG-S,WR,8
USA,1968 NOV 20,37.00983,-116.20642,UG-T,WE,16
USA,1968 NOV 22,37.13992,-116.04225,UG-S,WR,3
USA,1968 DEC 8,37.34342,-116.56586,CR,PR,30
USA,1968 DEC 12,37.04704,-116.0302,UG-S,SE,
USA,1968 DEC 12,37.12082,-116.08056,UG-S,WR,20
USA,1968 DEC 12,37.118,-116.08,UG-S,WR,3
USA,1968 DEC 12,37.118,-116.078,UG-S,WR,2
USA,1968 DEC 12,37.121,-116.079,UG-S,WR,1
USA,1968 DEC 12,37.12,-116.077,UG-S,WR,3
USA,1968 DEC 12,37.119,-116.083,UG-S,WR,4
USA,1968 DEC 12,37.00393,-116.03926,UG-S,WR,1
USA,1968 DEC 19,37.23147,-116.47358,UG-S,WR,1150
USA,1969 JAN 15,37.14792,-116.06567,UG-S,WE,10
USA,1969 JAN 15,37.20914,-116.22539,UG-S,WR,40
USA,1969 JAN 22,37.01549,-115.9943,UG-S,WR,2
USA,1969 JAN 30,37.05331,-116.02925,UG-S,WR,20
USA,1969 JAN 30,37.13331,-116.04026,UG-S,WR,
USA,1969 FEB 4,37.00267,-116.00914,UG-S,WR,
USA,1969 FEB 4,37.00944,-116.0423,UG-S,WR,0.6
USA,1969 FEB 12,37.16906,-116.21072,1UG-T,WE,15
USA,1969 MAR 18,37.13914,-116.04084,UG-S,SE,
USA,1969 MAR 18,37.16228,-116.07588,UG-S,WR,0.8
USA,1969 MAR 20,37.022,-116.03019,UG-S,WR,10
USA,1969 MAR 21,37.13322,-116.08667,UG-S,WR,26
USA,1969 APR 24,37.16397,-116.07964,UG-S,WR,0.8
USA,1969 APR 24,37.16,-116.082,UG-S,WR,
USA,1969 APR 30,37.09028,-116.00564,UG-S,WR,38
USA,1969 APR 30,37.0815,-116.01394,UG-S,WR,51
USA,1969 MAY 7,37.28289,-116.50064,UG-S,WR,90
USA,1969 MAY 15,37.01187,-115.98508,UG-S,WR,2
USA,1969 MAY 27,37.01499,-116.00218,UG-S,SE,
USA,1969 MAY 27,37.015,-116.001,UG-S,SE,
USA,1969 MAY 27,37.07511,-115.99531,UG-S,WR,22
USA,1969 JUN 12,37.00883,-116.03031,UG-S,WR,10
USA,1969 JUN 26,37.16248,-116.07862,UG-S,WR,2
USA,1969 JUN 26,37.161,-116.08,UG-S,WR,3
USA,1969 JUL 16,37.11943,-116.05512,UG-S,WR,20
USA,1969 JUL 16,37.13953,-116.08744,UG-S,WR,120
USA,1969 AUG 14,37.16024,-116.06361,UG-S,WR,1
USA,1969 AUG 14,37.158,-116.065,UG-S,WR,1
USA,1969 AUG 27,37.0215,-116.03808,UG-S,WR,10
USA,1969 AUG 27,36.9927,-115.99553,UG-S,WR,
USA,1969 SEP 10,39.4058,-107.9481,UG-S,PR,40
USA,1969 SEP 12,36.87722,-115.9285,UG-S,WE,5
USA,1969 SEP 16,37.31414,-116.46067,UG-S,WR,800
USA,1969 SEP 20,37.159,-116.069,UG-S,WR,0.8
USA,1969 SEP 20,37.157,-116.067,UG-S,WR,1
USA,1969 OCT 1,37.01051,-115.99957,UG-S,SE,
USA,1969 OCT 1,37.01,-116,UG-S,SE,
USA,1969 OCT 1,37.014,-115.999,UG-S,SE,
USA,1969 OCT 2,51.4171,179.1823,UG-S,WR,1000
USA,1969 OCT 8,37.25672,-116.44075,UG-S,WR,200
USA,1969 OCT 16,37.01277,-115.99826,UG-S,SE,
USA,1969 OCT 29,37.1215,-116.12775,UG-S,WR,11
USA,1969 OCT 29,37.14021,-116.1305,1UG-S,WR,16.7
USA,1969 OCT 29,37.14,-116.143,UG-S,WR,
USA,1969 OCT 29,37.136,-116.141,UG-S,WR,
USA,1969 OCT 29,37.135,-116.137,UG-S,WR,
USA,1969 OCT 29,37.14331,-116.06383,UG-S,WR,110
USA,1969 NOV 13,37.16463,-116.07483,UG-S,WR,1.7
USA,1969 NOV 21,37.03119,-116.00206,UG-S,WR,22
USA,1969 NOV 21,37.04816,-116.02273,UG-S,WR,20
USA,1969 DEC 5,37.17997,-116.21086,UG-T,WE,20
USA,1969 DEC 10,37.01472,-116.00287,UG-S,WR,
USA,1969 DEC 10,37.015,-116.002,UG-S,WR,
USA,1969 DEC 10,37.168,-116.08,UG-S,WR,2.5
USA,1969 DEC 10,37.169,-116.08,UG-S,WR,2
USA,1969 DEC 10,37.168,-116.078,UG-S,WR,2
USA,1969 DEC 10,37.169,-116.078,UG-S,WR,3
USA,1969 DEC 17,37.08381,-116.00158,UG-S,WR,89
USA,1969 DEC 17,37.00658,-116.02281,UG-S,WR,16
USA,1969 DEC 18,37.12047,-116.03478,UG-S,WR,38
USA,1969 DEC 18,37.121,-116.029,UG-S,WR,
USA,1970 JAN 23,37.141,-116.038,UG-S,WR,8
USA,1970 JAN 23,37.13742,-116.03678,UG-S,WR,
USA,1970 JAN 23,37.141,-116.034,UG-S,WR,
USA,1970 JAN 30,37.03083,-116.03475,UG-S,WR,20
USA,1970 FEB 4,37.09808,-116.0265,UG-S,WR,120
USA,1970 FEB 4,37.05502,-116.03884,UG-S,WR,97
USA,1970 FEB 5,37.16397,-116.03883,UG-S,WR,25
USA,1970 FEB 11,37.20128,-116.20522,UG-T,WE,12
USA,1970 FEB 25,37.03667,-115.99958,UG-S,WR,51
USA,1970 FEB 26,37.11636,-116.06144,UG-S,WR,70
USA,1970 FEB 26,37.114,-116.067,UG-S,WR,20
USA,1970 FEB 26,37.118,-116.067,UG-S,WR,30
USA,1970 MAR 6,37.02311,-116.09175,UG-S,WR,8.7
USA,1970 MAR 6,37.14,-116.032,9UG-S,WR,3.5
USA,1970 MAR 6,37.142,-116.035,UG-S,WR,
USA,1970 MAR 6,37.14,-116.038,UG-S,SE,
USA,1970 MAR 19,37.00108,-116.02286,UG-S,WR,6
USA,1970 MAR 23,37.08622,-116.02111,UG-S,WR,89
USA,1970 MAR 26,37.30047,-116.53411,UG-S,WR,1900
USA,1970 APR 21,37.05489,-115.98811,UG-S,WE,12.7
USA,1970 APR 21,37.112,-116.083,0UG-S,WR,20
USA,1970 APR 21,37.11558,-116.08011,UG-S,WR,20
USA,1970 MAY 1,37.05922,-116.02817,UG-S,WR,1
USA,1970 MAY 1,37.138,-116.032,UG-S,SE,
USA,1970 MAY 1,37.136,-116.035,UG-S,WR,9
USA,1970 MAY 1,37.133,-116.03408,UG-S,WR,4
USA,1970 MAY 5,37.21653,-116.18406,UG-T,WE,20
USA,1970 MAY 12,37.01044,-116.20189,UG-T,VU,
USA,1970 MAY 15,37.166,-116.036,4UG-S,WR,45
USA,1970 MAY 15,37.16192,-116.03886,UG-S,WR,40
USA,1970 MAY 21,37.02886,-115.99194,UG-S,WR,1
USA,1970 MAY 21,37.07081,-116.013,UG-S,WR,29
USA,1970 MAY 26,37.1826,-116.2134,UG-T,WE,9
USA,1970 MAY 26,37.113,-116.063,3UG-S,PR,105
USA,1970 MAY 26,37.118,-116.064,UG-S,PR,0.09
USA,1970 MAY 26,37.11619,-116.0667,UG-S,PR,0.035
USA,1970 MAY 28,37.13847,-116.02992,UG-S,WR,2.5
USA,1970 MAY 28,37.14398,-116.03262,UG-S,WR,0.8
USA,1970 MAY 28,37.141,-116.035,UG-S,WR,
USA,1970 JUN 26,37.11392,-116.08614,UG-S,WR,3.5
USA,1970 JUN 26,37.117,-116.085,UG-S,WR,2
USA,1970 OCT 13,37.13745,-116.03404,UG-S,WR,1
USA,1970 OCT 13,37.134,-116.032,UG-S,WR,2
USA,1970 OCT 13,37.137,-116.032,UG-S,SE,
USA,1970 OCT 14,37.0707,-116.0051,UG-S,WR,89
USA,1970 OCT 28,37.014,-116.019,UG-S,SE,
USA,1970 OCT 28,37.014,-116.018,UG-S,SE,
USA,1970 OCT 28,37.015,-116.02,UG-S,WR,8
USA,1970 NOV 5,37.02947,-116.01181,UG-S,WR,20
USA,1970 NOV 19,37.01479,-116.01588,UG-S,WR,2
USA,1970 DEC 3,37.006,-116.041,UG-S,WR,
USA,1970 DEC 3,37.002,-116.03791,UG-S,WR,0.1
USA,1970 DEC 16,37.07252,-116.02499,UG-S,WR,
USA,1970 DEC 16,37.10017,-116.00794,UG-S,WR,45
USA,1970 DEC 16,37.142,-116.04,UG-S,WR,
USA,1970 DEC 16,37.137,-116.039,UG-S,WR,
USA,1970 DEC 16,37.134,-116.036,UG-S,WR,
USA,1970 DEC 16,37.14289,-116.034,UG-S,WR,20
USA,1970 DEC 17,37.12914,-116.083,UG-S,WR,220
USA,1970 DEC 18,37.17314,-116.09886,UG-S,WR,10
USA,1971 JUN 16,37.03317,-116.01367,UG-S,WR,18
USA,1971 JUN 23,37.01321,-116.01642,UG-S,SE,
USA,1971 JUN 23,37.02197,-116.02267,UG-S,WR,20
USA,1971 JUN 24,37.14669,-116.06683,UG-S,WR,38
USA,1971 JUN 29,37.17678,-116.21149,UG-T,WE,20
USA,1971 JUL 1,37.01153,-116.20339,UG-T,VU,
USA,1971 JUL 8,37.11011,-116.05142,UG-S,PR,83
USA,1971 JUL 9,37.16445,-116.03273,UG-S,WR,0.25
USA,1971 JUL 21,37.01438,-115.99193,UG-S,WR,0.25
USA,1971 AUG 4,37.02607,-116.01956,UG-S,WR,
USA,1971 AUG 5,37.145,-116.034,UG-S,WR,
USA,1971 AUG 5,37.141,-116.032,UG-S,WR,
USA,1971 AUG 6,37.13853,-116.0409,UG-S,WR,
USA,1971 AUG 18,37.05719,-116.03633,UG-S,WR,67
USA,1971 SEP 22,37.022,-116.02,UG-S,SE,0.5
USA,1971 SEP 22,37.023,-116.017,UG-S,SE,
USA,1971 SEP 22,37.024,-116.016,UG-S,WR,
USA,1971 SEP 22,37.022,-116.017,UG-S,WR,
USA,1971 SEP 29,37.01103,-116.00733,UG-S,WR,4
USA,1971 SEP 29,37.12448,-116.08698,UG-S,WR,
USA,1971 OCT 8,37.11378,-116.03733,UG-S,WR,7
USA,1971 OCT 14,37.17978,-116.05309,UG-S,WR,5
USA,1971 NOV 6,51.4719,179.1069,UG-S,WR,4800
USA,1971 NOV 24,36.87922,-115.93469,UG-S,WE,4
USA,1971 NOV 30,37.16045,-116.07023,UG-S,WR,10
USA,1971 DEC 14,37.12394,-116.08956,UG-S,WR,24
USA,1971 DEC 14,37.02585,-116.02915,UG-S,WR,11
USA,1971 DEC 14,37.02325,-116.05863,UG-S,WR,5
USA,1972 JAN 5,37.04566,-116.02954,UG-S,WR,
USA,1972 FEB 3,37.00108,-116.01943,UG-S,WR,2
USA,1972 FEB 17,37.1657,-116.05624,UG-S,WR,3.5
USA,1972 MAR 23,37.11305,-116.08082,UG-S,WR,4
USA,1972 MAR 30,37.004,-116.016,UG-S,WR,
USA,1972 MAR 30,37.00547,-116.02008,UG-S,WR,8
USA,1972 APR 19,37.12194,-116.08383,UG-S,WR,8
USA,1972 APR 19,37.00661,-116.01661,UG-S,WR,
USA,1972 MAY 2,37.2077,-116.2088,UG-T,WE,19
USA,1972 MAY 11,37.11249,-116.0845,UG-S,WR,0.5
USA,1972 MAY 17,37.12056,-116.08789,UG-S,WR,8
USA,1972 MAY 19,37.06469,-116.00175,UG-S,WR,12
USA,1972 JUN 7,37.11589,-116.08533,UG-S,WR,0.8
USA,1972 JUN 28,36.99296,-116.09063,UG-S,WR,0.6
USA,1972 JUN 28,37.06959,-115.99211,UG-S,WR,
USA,1972 JUN 28,37.1352,-116.03527,UG-S,WR,6
USA,1972 JUL 20,37.21453,-116.18336,UG-T,WE,21
USA,1972 JUL 25,37.01249,-116.01505,UG-S,WR,1.5
USA,1972 AUG 9,37.007,-116.02,UG-S,WR,
USA,1972 AUG 9,37.00375,-116.01906,UG-S,WR,
USA,1972 AUG 9,37.003,-116.018,UG-S,SE,
USA,1972 SEP 21,37.08206,-116.03656,UG-S,WR,160
USA,1972 SEP 26,37.12136,-116.08572,UG-S,WR,15
USA,1972 NOV 9,37.16204,-116.03316,UG-S,WR,0.6
USA,1972 NOV 9,37.12144,-116.03233,UG-S,WR,0.6
USA,1972 NOV 17,37.14,-116.033,UG-S,WR,
USA,1972 NOV 17,37.14,-116.033,UG-S,SE,
USA,1972 DEC 12,37.0313,-116.02123,UG-S,WR,0.2
USA,1972 DEC 14,37.13809,-116.03473,UG-S,WR,
USA,1972 DEC 21,37.1399,-116.0833,UG-S,WR,20
USA,1972 DEC 21,37.13994,-116.08325,UG-S,WE,
USA,1972 DEC 21,37.13994,-116.08325,UG-S,WE,
USA,1973 FEB 14,37.14709,-116.05009,UG-S,WR,
USA,1973 MAR 8,37.10358,-116.02672,UG-S,WR,67
USA,1973 MAR 23,37.11727,-116.08703,UG-S,WR,0.2
USA,1973 APR 5,37.17788,-116.05389,UG-S,WR,
USA,1973 APR 25,37.00483,-116.02844,UG-S,WR,9
USA,1973 APR 25,36.994,-116.022,UG-S,WR,8
USA,1973 APR 26,37.01215,-116.01997,UG-S,WR,0.5
USA,1973 APR 26,37.12306,-116.0585,UG-S,WR,90
USA,1973 MAY 9,37.00627,-116.01608,UG-S,WR,
USA,1973 MAY 17,39.793,-108.368,UG-S,PR,33
USA,1973 MAY 17,39.793,-108.367,UG-S,PR,33
USA,1973 MAY 17,39.793,-108.368,UG-S,PR,33
USA,1973 MAY 24,37.07805,-116.03077,UG-S,WR,15
USA,1973 MAY 24,37.16223,-116.05597,UG-S,WR,2
USA,1973 JUN 5,37.18503,-116.21511,UG-T,WE,18
USA,1973 JUN 6,37.2451,-116.346,UG-S,WR,250
USA,1973 JUN 21,37.09204,-116.02723,UG-S,WR,58
USA,1973 JUN 28,37.14842,-116.08586,UG-S,WR,24
USA,1973 JUN 28,37.11491,-116.04092,UG-S,WR,0.005
USA,1973 OCT 2,37.15879,-116.07299,UG-S,WR,
USA,1973 OCT 2,37.15391,-116.06771,UG-S,WR,1
USA,1973 OCT 12,37.20039,-116.20317,UG-T,WE,8
USA,1973 NOV 28,37.01099,-116.02448,UG-S,WR,5
USA,1973 DEC 12,36.99149,-116.02413,UG-S,WR,5
USA,1973 DEC 13,37.1614,-116.07305,UG-S,WR,
USA,1973 DEC 19,37.00577,-116.01889,UG-S,SE,
USA,1973 DEC 19,37.00114,-116.03141,UG-S,WR,0.3
USA,1974 JAN 10,37.174,-116.052,UG-S,WR,
USA,1974 JAN 10,37.174,-116.052,UG-S,WR,
USA,1974 JAN 10,37.174,-116.052,UG-S,WR,
USA,1974 FEB 27,37.10426,-116.05284,UG-S,WR,150
USA,1974 MAR 14,37.15513,-116.06409,UG-S,WR,
USA,1974 APR 12,37.01494,-116.04414,UG-S,WR,
USA,1974 APR 23,37.15997,-116.07641,UG-S,WR,0.5
USA,1974 MAY 1,37.0311,-115.9856,UG-S,WR,
USA,1974 MAY 8,37.00098,-116.00162,UG-S,WR,
USA,1974 MAY 22,37.11481,-116.0747,UG-S,WR,2.5
USA,1974 JUN 6,37.00384,-116.02351,UG-S,WR,4
USA,1974 JUN 19,37.21031,-116.20726,UG-T,WE,20
USA,1974 JUL 10,37.07503,-116.03182,UG-S,WR,150
USA,1974 JUL 18,37.119,-116.086,UG-S,WR,2
USA,1974 JUL 18,37.119,-116.086,UG-S,WR,
USA,1974 AUG 14,37.02341,-116.03636,UG-S,WR,5
USA,1974 AUG 30,37.15248,-116.08333,UG-S,WR,160
USA,1974 SEP 25,37.01212,-116.03029,UG-S,WR,5
USA,1974 SEP 26,37.09321,-116.09476,UG-S,WR,0.2
USA,1974 SEP 26,37.13263,-116.06839,UG-S,WR,100
USA,1974 OCT 17,37.03973,-116.04819,UG-S,WR,
USA,1974 OCT 28,37.20113,-116.20394,UG-T,WE,
USA,1974 NOV 2,37.09319,-116.09167,UG-S,WR,
USA,1974 NOV 26,37.00103,-116.01121,UG-S,SE,
USA,1974 DEC 16,37.0113,-116.01763,UG-S,WR,4
USA,1975 FEB 6,37.17841,-116.05156,UG-S,WR,0.35
USA,1975 FEB 6,37.17841,-116.05156,UG-S,WR,
USA,1975 FEB 6,37.11412,-116.02104,UG-S,WR,6
USA,1975 FEB 19,37.0022,-116.02456,UG-S,WR,
USA,1975 FEB 28,37.1062,-116.05625,UG-S,WR,160
USA,1975 MAR 7,37.13401,-116.08424,UG-S,WR,89
USA,1975 APR 5,37.18792,-116.21388,UG-T,WE,20
USA,1975 APR 24,37.11567,-116.08739,UG-S,WR,20
USA,1975 APR 30,37.10886,-116.0288,UG-S,WR,38
USA,1975 MAY 14,37.22078,-116.47416,UG-S,WR,380
USA,1975 JUN 3,37.3401,-116.5229,UG-S,WR,200
USA,1975 JUN 3,37.09483,-116.03611,UG-S,WR,140
USA,1975 JUN 11,37.11178,-116.0737,UG-S,SE,
USA,1975 JUN 18,37.06564,-116.02196,UG-S,SE,
USA,1975 JUN 19,37.35035,-116.32022,UG-S,WR,520
USA,1975 JUN 26,37.27893,-116.36858,UG-S,WR,750
USA,1975 SEP 6,37.02365,-116.02831,UG-S,WR,7
USA,1975 OCT 24,37.22164,-116.17969,UG-T,WE,15
USA,1975 OCT 28,37.29005,-116.41155,UG-S,WR,1000
USA,1975 NOV 18,37.02031,-116.02063,UG-S,WR,5
USA,1975 NOV 20,37.22496,-116.36756,UG-S,WR,500
USA,1975 NOV 26,37.11726,-116.01888,UG-S,WR,5
USA,1975 DEC 20,37.12765,-116.06157,UG-S,WR,160
USA,1976 JAN 3,37.29655,-116.33319,UG-S,WR,800
